Project,sha,class_,method
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowAppParser,testParserGlobalLocalAlreadyExists
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowAppParser,testRaceConditionWithOldXerces
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowAppParser,testSimpleForkJoin
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowAppParser,testTransition2
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowAppParser,testTransition3
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowAppParser,testTransitionFailure1
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowAppParser,testWfNoForkJoin
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testActionOKError
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testAsynchSimple
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testDecision
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testDoneWithRunningNodes
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testEmptyWorkflow
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testFailWithRunningNodes
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testForkedContext
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testImmediateError
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testInvalidExecutionPath
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testJobPersistance
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testKillWithRunningNodes
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testKillWorkflow
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testLoopFork
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testLoopSimple
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testNestedFork
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testNodeContext
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testSelfTransition
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testSimpleFork
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testSynchDouble
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testSynchSimple
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testWFKillWithRunningNodes
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testWfFailWithRunningNodes
oozie,66eb23fd57713218ee3237e5f6d4a47fae7266bd,org.apache.oozie.workflow.lite.TestLiteWorkflowLib,testWorkflowStates
oozie,6d21f4442b0415bd3bd69ad6e00a35f8e2e51c83,org.apache.oozie.service.TestPartitionDependencyManagerEhcache,testEvictionOnTimeToIdle
oozie,6d21f4442b0415bd3bd69ad6e00a35f8e2e51c83,org.apache.oozie.service.TestPartitionDependencyManagerEhcache,testEvictionOnTimeToLive
oozie,6d21f4442b0415bd3bd69ad6e00a35f8e2e51c83,org.apache.oozie.service.TestPartitionDependencyManagerEhcache,testMaxElementsInMemory
oozie,71f88c0f56ac8261ba7a8b6e258a11f6f9c495a3,org.apache.oozie.executor.jpa.TestCoordActionUpdateForModifiedTimeJPAExecutor,testCoordActionUpdateModifiedTime
oozie,71f88c0f56ac8261ba7a8b6e258a11f6f9c495a3,org.apache.oozie.service.TestPartitionDependencyManagerEhcache,testEvictionOnTimeToIdle
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.TestCommand,testDagCommand
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testNoDatasetDependency
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testRequeueInterval
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testTimeout
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testTimeoutWithException
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionMaterializeCommand,testActionMater
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionMaterializeCommand,testActionMaterWithPauseTime1
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionMaterializeCommand,testActionMaterWithPauseTime2
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionMaterializeCommand,testActionMaterWithPauseTime3
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionNotificationXCommand,testCoordNotificationTimeout
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionStartXCommand,testActionStartCommand
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionStartXCommand,testActionStartWithErrorReported
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordActionStartXCommand,testActionStartWithEscapeStrings
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMater
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterForHcatalog
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterForHcatalogIncorrectURI
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterForHcatalogRelativePath
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterWithPauseTime1
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterWithPauseTime2
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterWithPauseTime3
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatLookupCommand1
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatLookupCommand2
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatLookupCommand3
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatLookupCommand4
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatThrottle
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testTimeout
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActions1
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActions2
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActions3
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActionsNeg1
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActionsNeg2
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunCleanup
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunCleanupNoOutputEvents
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate1
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate2
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate3
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate4
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDateNeg
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunForBackwardSupport1
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunForBackwardSupport2
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunForBackwardSupport3
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunInDoneWithError
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunInFailed
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunInPaused
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunInPausedWithError
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunNeg
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunRefresh
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordResumeXCommand,testCoordSuspendAndResumeForPrep
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordResumeXCommand,testCoordSuspendAndResumeForPrepWithBackwardCompatibility
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordResumeXCommand,testCoordSuspendAndResumeForRunning
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordResumeXCommand,testCoordSuspendWithErrorAndResumeWithErrorForRunning
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testAvailConfigDefaults
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmit
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithBundleId
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithIncludeFile
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithMultipleEndInstancesInputEvent
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithMultipleInstancesInputEvent
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithMultipleInstancesOutputEvent
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithMultipleStartInstancesInputEvent
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithSLA
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithStartTimeAfterEndTime
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testBasicSubmitWithWrongNamespace
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testDuplicateDatasetNameInIncludeFile
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testMissingConfigDefaults
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSchemaError
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitDatasetInitialInstance
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitFixedValues
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitNoControls
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitNoDatasets
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitNoUsername
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitReservedVars
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitWithDoneFlag
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestCoordSubmitXCommand,testSubmitWithVarAppName
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestFutureActionsTimeOut,testEngine
oozie,72dfa8906ebab4dcec5bcd4600e5d9d486870968,org.apache.oozie.command.coord.TestPastActionsTimeOut,testEngine
oozie,746f6ec18b4c051b9c2b344cde1c31a5b3c9eb29,org.apache.oozie.service.TestPartitionDependencyManagerEhcache,testEvictionOnTimeToIdle
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.TestCoordinatorEngine,testDoneFlagCreation
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.TestActionFailover,testFsFailover
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.hadoop.TestRerun,testRerun
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.oozie.TestSubWorkflowActionExecutor,testConfigNotPropagation
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.oozie.TestSubWorkflowActionExecutor,testConfigPropagation
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.oozie.TestSubWorkflowActionExecutor,testGetGroupFromParent
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.oozie.TestSubWorkflowActionExecutor,testSubWorkflowRecovery
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.oozie.TestSubWorkflowActionExecutor,testSubWorkflowStart
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.action.oozie.TestSubWorkflowActionExecutor,testSubworkflowLib
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.client.TestLocalOozie,testWorkflowRun
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testActionInputCheck
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testActionInputCheckFuture
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testActionInputCheckLatestActionCreationTime
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testActionInputCheckLatestActionCreationTimeWithPushDependency
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testActionInputCheckLatestCurrentTime
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testActionInputCheckLatestCurrentTimeWithPushDependency
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testActionInputMissingDependencies
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testNoDatasetDependency
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommand,testNonExistingNameNode
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testActionInputCheck
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testActionInputCheckFuture
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testActionInputCheckLatestActionCreationTime
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testActionInputCheckLatestActionCreationTimeWithPushDependency
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testActionInputCheckLatestCurrentTime
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testActionInputCheckLatestCurrentTimeWithPushDependency
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testActionInputMissingDependencies
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testNoDatasetDependency
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionInputCheckXCommandNonUTC,testNonExistingNameNode
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionStartXCommand,testActionStartCommand
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionStartXCommand,testActionStartWithErrorReported
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionStartXCommand,testActionStartWithEscapeStrings
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordActionUpdatePushMissingDependency,testUpdateCoordTableAdvanced
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMater
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterForHcatalog
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterWithPauseTime1
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testActionMaterWithPauseTime2
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatLookupCommand1
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatLookupCommand3
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testMatThrottle
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordMaterializeTransitionXCommand,testTimeout
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordPushDependencyCheckXCommand,testRequeueOnException
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordPushDependencyCheckXCommand,testTimeOut
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordPushDependencyCheckXCommand,testTimeOutWithException2
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordPushDependencyCheckXCommand,testTimeOutWithUnresolvedMissingDependencies
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordPushDependencyCheckXCommand,testUpdateCoordTableMultipleDepsV2
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordPushDependencyCheckXCommand,testUpdateCoordTableMultipleDepsV3
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActions1
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActions2
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunActions3
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunCleanup
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunCleanupNoOutputEvents
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate1
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate2
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate3
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunDate4
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunForBackwardSupport1
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunForBackwardSupport2
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunForBackwardSupport3
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunInDoneWithError
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunInPaused
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunInPausedWithError
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.coord.TestCoordRerunXCommand,testCoordRerunRefresh
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionCheckXCommand,testActionCheckTransientDuringLauncher
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionCheckXCommand,testActionCheckTransientDuringMRAction
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testEndDataNotSet
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testEndError
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testEndErrorWithUserRetry
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testEndNonTransient
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testEndNonTransientWithCoordActionUpdate
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testEndTransient
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testExecutionDataNotSet
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testKillNodeErrorMessage
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testStartError
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testStartErrorWithUserRetry
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testStartNonTransient
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testStartNonTransientWithCoordActionUpdate
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestActionErrors,testStartTransient
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestLastModified,testWorkflowRun
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestReRunXCommand,testRedeploy
oozie,762e36bb0f150006da124b5b8fdaba23162a11d8,org.apache.oozie.command.wf.TestReRunXCommand,testRerun
