Project,sha,class_,method,Found
wro4j,8072bd28aec5efabf82d5da53a8c32b895921533,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,1
wro4j,857aa7ed2c3b1880960fd28770dc2e3afa7dfd68,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,8805f6e7efd0130a9f8b88cad61276e3ab109e9c,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,89b9a8e8d72b6ade620198a4f30a3c2c9b6583c0,ro.isdc.wro.cache.support.TestDefaultSynchronizedCacheStrategyDecorator,shouldCheckOnlyAfterTimeout,1
wro4j,8c29e0b6a8c0d8fd37aa6d8ff4e648f8ad42232a,ro.isdc.wro.cache.support.TestDefaultSynchronizedCacheStrategyDecorator,shouldNotWatchForChangeUnlessCheckCompleted,1
wro4j,94aa793bff95c3bb53d59f457fc3474b4b982ad9,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,1
wro4j,94aa793bff95c3bb53d59f457fc3474b4b982ad9,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,executeMultipleTimesDoesntThrowOutOfMemoryException,1
wro4j,94aa793bff95c3bb53d59f457fc3474b4b982ad9,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldBeThreadSafe,1
wro4j,94aa793bff95c3bb53d59f457fc3474b4b982ad9,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldSucceedAfterAFailure,1
wro4j,94aa793bff95c3bb53d59f457fc3474b4b982ad9,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldTestFromFolder,1
wro4j,94aa793bff95c3bb53d59f457fc3474b4b982ad9,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine,shouldProcessValidCss,1
wro4j,94aa793bff95c3bb53d59f457fc3474b4b982ad9,ro.isdc.wro.extensions.processor.support.sass.TestRubySassEngine,shouldProcessValidSass,1
wro4j,956f14ba6f7b99d50de59a15a47e5940672129ec,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,a50f786638679437bb3ed9e182074f1e5c54859f,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,1
wro4j,a50f786638679437bb3ed9e182074f1e5c54859f,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldBeThreadSafe,1
wro4j,a50f786638679437bb3ed9e182074f1e5c54859f,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldSucceedAfterAFailure,1
wro4j,a50f786638679437bb3ed9e182074f1e5c54859f,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldTestFromFolder,1
wro4j,a50f786638679437bb3ed9e182074f1e5c54859f,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,a6008197be6d24fac218a9f06f933c85a3222471,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,1
wro4j,a6b63740d6d8cb5ac247d8e4e78344b0a3d095f5,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,executeMultipleTimesDoesntThrowOutOfMemoryException,1
wro4j,a6b63740d6d8cb5ac247d8e4e78344b0a3d095f5,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldBeThreadSafe,1
wro4j,a6b63740d6d8cb5ac247d8e4e78344b0a3d095f5,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldSucceedAfterAFailure,1
wro4j,a6b63740d6d8cb5ac247d8e4e78344b0a3d095f5,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldTestFromFolder,1
wro4j,a7c613fbe0db83a95d0fe3fbdacbf90506753d0a,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,a823500826a5b8f213a7f1bf46e55447e29610a9,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,1
wro4j,ad7c505a0ddc146edc2b884ece20a9249fd5e93c,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,af733f5e930f4e7b9d06874113330e12cd97696d,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldBeThreadSafe,1
wro4j,b2f03729f666735c8be791180b30f67ea73d4b52,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,b4ff2543e24e8c2e4892105ffe736b3d99cd4b2b,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,1
wro4j,b4ff2543e24e8c2e4892105ffe736b3d99cd4b2b,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldBeThreadSafe,1
wro4j,b4ff2543e24e8c2e4892105ffe736b3d99cd4b2b,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldSucceedAfterAFailure,1
wro4j,b4ff2543e24e8c2e4892105ffe736b3d99cd4b2b,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldTestFromFolder,1
wro4j,b5ac59ba096c5f882d1f79f629c5beac8dd8f275,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldBeThreadSafe,1
wro4j,b891130d77621a58d9f4c3540a41a60c5d887a6f,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,c054ae7c549c0a6b5c4191826b3f3173a59feff6,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,c1d14ab268c47cbb33b3448d9e20ff7700755140,ro.isdc.wro.cache.support.TestDefaultSynchronizedCacheStrategyDecorator,shouldCheckOnlyAfterTimeout,1
wro4j,c39b1bc4e1d7a9a33ad8999ef0f1234cdb8cc0de,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,c3c00308439ee51fef6898b283a9f003ddc0a1f1,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,c71717df9e24dd2c6cb3d68c531d004faf2248ba,ro.isdc.wro.maven.plugin.TestWro4jMojo,shouldBeFasterWhenRunningProcessingInParallel,1
wro4j,db95fa38f0b0f924461614d00cc48fefab83806f,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,1
