Project,sha,class_,method,Found
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestDecommission,testDecommissionFederation,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestDecommission,testHostsFile,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestDecommission,testHostsFileFederation,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestDecommission,testRecommission,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestLeaseRecovery2,testImmediateRecoveryOfLease,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.TestRestartDFS,testRestartDFS,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,89e7ca6a5231a2c383e6256f04517ea1a5280352,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,8aabd3d4e67cad8dc7e46f5339981135badc7421,org.apache.hadoop.hdfs.TestBalancerBandwidth,testBalancerBandwidth,1
hadoop,8aabd3d4e67cad8dc7e46f5339981135badc7421,org.apache.hadoop.hdfs.TestFileCreationClient,testClientTriggeredLeaseRecovery,1
hadoop,8aabd3d4e67cad8dc7e46f5339981135badc7421,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,8cb0d4b380e0fd4437310c1dd6ef8b8995cc383d,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,8cb0d4b380e0fd4437310c1dd6ef8b8995cc383d,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,8ebf37f3691dee523f7d800bc82c7423c3e262e9,org.apache.hadoop.yarn.server.resourcemanager.TestResourceTrackerService,testDecommissionWithExcludeHosts,1
hadoop,90a5dc34f7be0a92d2b644b80cf42e9307deff68,org.apache.hadoop.ha.TestZKFailoverController,testGracefulFailover,1
hadoop,90a5dc34f7be0a92d2b644b80cf42e9307deff68,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink,1
hadoop,90a5dc34f7be0a92d2b644b80cf42e9307deff68,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline,1
hadoop,90a5dc34f7be0a92d2b644b80cf42e9307deff68,org.apache.hadoop.mapreduce.v2.app.TestKill,testKillTask,1
hadoop,90a5dc34f7be0a92d2b644b80cf42e9307deff68,org.apache.hadoop.mapreduce.v2.app.TestStagingCleanup,testDeletionofStagingOnKillLastTry,1
hadoop,90a5dc34f7be0a92d2b644b80cf42e9307deff68,org.apache.hadoop.yarn.applications.distributedshell.TestDistributedShell,testDSShell,1
hadoop,90a5dc34f7be0a92d2b644b80cf42e9307deff68,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.TestFairScheduler,testContinuousScheduling,1
hadoop,9692cfc9ae2ac86c9a2d2b3ac9ca8f8b3bfc7c42,org.apache.hadoop.hdfs.TestDFSPermission,testImmutableFsPermission,1
hadoop,9692cfc9ae2ac86c9a2d2b3ac9ca8f8b3bfc7c42,org.apache.hadoop.hdfs.TestDFSPermission,testOwnership,1
hadoop,9692cfc9ae2ac86c9a2d2b3ac9ca8f8b3bfc7c42,org.apache.hadoop.hdfs.TestDFSPermission,testPermissionChecking,1
hadoop,9692cfc9ae2ac86c9a2d2b3ac9ca8f8b3bfc7c42,org.apache.hadoop.hdfs.TestDFSPermission,testPermissionSetting,1
hadoop,9692cfc9ae2ac86c9a2d2b3ac9ca8f8b3bfc7c42,org.apache.hadoop.hdfs.TestSetrepDecreasing,testSetrepDecreasing,1
hadoop,9692cfc9ae2ac86c9a2d2b3ac9ca8f8b3bfc7c42,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,977d7cc5b947682478ad7b38bd442f0efa1cd204,org.apache.hadoop.hdfs.TestFileStatus,testGetFileInfo,1
hadoop,977d7cc5b947682478ad7b38bd442f0efa1cd204,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testHflushWhileClosing,1
hadoop,977d7cc5b947682478ad7b38bd442f0efa1cd204,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testMultipleHflushers,1
hadoop,977d7cc5b947682478ad7b38bd442f0efa1cd204,org.apache.hadoop.hdfs.TestRestartDFS,testRestartDFS,1
hadoop,977d7cc5b947682478ad7b38bd442f0efa1cd204,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,977d7cc5b947682478ad7b38bd442f0efa1cd204,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot,1
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir,1
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic,1
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.yarn.logaggregation.TestAggregatedLogDeletionService,testRefreshLogRetentionSettings,1
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.yarn.server.TestDiskFailures,testLogDirsFailures,1
hadoop,97a8ebe849b5e74f8e9452fb60e3b75d72a987ac,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,9b34900c8920ae1e7e0d04f145308565640633d1,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,9b34900c8920ae1e7e0d04f145308565640633d1,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirst,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestPread,testPreadDFS,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.TestPread,testPreadDFSSimulated,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.datanode.TestBlockReport,blockReport_01,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.datanode.TestBlockReport,blockReport_08,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.datanode.TestBlockReport,blockReport_09,1
hadoop,a268a3c0e45f82c93f1a6f99fd2693a1bd89dbb7,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testAbsoluteGlob,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testCwdContents,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testQualifiedUriContents,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testToFile,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testUnqualifiedUriContents,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.fs.shell.TestPathData,testWithDirStringAndConf,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testCorruptBlockRereplicatedAcrossRacks,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testNodeDecomissionRespectsRackPolicy,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testNodeDecomissionWithOverreplicationRespectsRackPolicy,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testReduceReplFactorDueToRejoinRespectsRackPolicy,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testReduceReplFactorRespectsRackPolicy,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testReplDueToNodeFailRespectsRackPolicy,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testSufficientlyReplBlocksUsesNewRack,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testSufficientlySingleReplBlockUsesNewRack,1
hadoop,a39992ea6345a9f29814587604ac61b21c99fc3e,org.apache.hadoop.hdfs.server.blockmanagement.TestBlocksWithNotEnoughRacks,testUnderReplicatedUsesNewRacks,1
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock,1
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned,1
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestFileAppend4,testCompleteOtherLeaseHoldersFile,1
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock,1
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,a3c0a0e799688b790bacf55b5d8f7b6b70e9cc5f,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.hdfs.TestFSOutputSummer,testFSOutputSummer,1
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.hdfs.TestPipelines,pipeline_01,1
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,a5037559905db131efaa590a605001a7361098bf,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestPermission,testCreate,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestPermission,testFilePermision,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestRefreshUserMappings,testGroupMappingRefresh,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.security.TestRefreshUserMappings,testRefreshSuperUserGroupsConfiguration,1
hadoop,a54ccc0bde296b256a72ee4a627bbd93258c55b6,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum,1
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics,1
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestWriteRead,testReadPosCurrentBlock,1
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestWriteRead,testWriteReadPos,1
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.hdfs.TestWriteRead,testWriteReadSeq,1
hadoop,a6cc9bafa82848063c198be3f3cd3713f324cce5,org.apache.hadoop.io.TestWritableName,testAddName,1
hadoop,aa2745abe596c610157f6e3be9c23ba8cc1e21d0,org.apache.hadoop.hdfs.TestFileAppend4,testRecoverFinalizedBlock,1
hadoop,aa2745abe596c610157f6e3be9c23ba8cc1e21d0,org.apache.hadoop.mapred.TestJobClient,testIsJobDirValid,1
hadoop,aa2745abe596c610157f6e3be9c23ba8cc1e21d0,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.fs.TestTrash,testTrashEmptier,1
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.ha.TestZKFailoverController,testOneOfEverything,1
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.ipc.TestRPC,testStopsAllThreads,1
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries,1
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,ae05623a75803d4e12a902ac4a24187540f56699,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testAllEditsDirFailOnWrite,1
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testAllEditsDirsFailOnFlush,1
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testSingleFailedEditsDirOnFlush,1
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestEditLogJournalFailures,testSingleFailedEditsDirOnSetReadyToFlush,1
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.hdfs.server.namenode.TestNameNodeResourceChecker,testCheckThatNameNodeResourceMonitorIsRunning,1
hadoop,aeae1ba497ae5b22ecbd26fce9fe1dc2c9dbd49a,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,b2a7811fe79e0d54d77c6e944a57b715976ff643,org.apache.hadoop.hdfs.server.balancer.TestBalancerWithNodeGroup,testBalancerWithNodeGroup,1
hadoop,b2a7811fe79e0d54d77c6e944a57b715976ff643,org.apache.hadoop.hdfs.server.datanode.TestBPOfferService,testBasicFunctionality,1
hadoop,b2a7811fe79e0d54d77c6e944a57b715976ff643,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testAbsoluteGlob,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testCwdContents,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testQualifiedUriContents,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testToFile,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.fs.shell.TestPathData,testUnqualifiedUriContents,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestConnCache,testSocketCache,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testHflushWhileClosing,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestMultiThreadedHflush,testMultipleHflushers,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasing,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.TestSetrepIncreasing,testSetrepIncreasingSimulatedStorage,1
hadoop,b304062f1ffee078ea9575dcee5583d43e33508c,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testlistCorruptFileBlocksDFS,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameParent,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameParentToNonexistentDir,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameToExistentDirectory,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestRenameWhileOpen,testWhileOpenRenameToNonExistentDirectory,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.TestSeekBug,testSeekBugDFS,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,b49c95a5d93ec5a16637df899defefabf5dc9e7b,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestDFSAddressConfig,testDFSAddressConfig,1
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions,1
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll,1
hadoop,b91900b2c2b305a2bd12dcee5e4a49c63282dab0,org.apache.hadoop.hdfs.TestFSOutputSummer,testFSOutputSummer,1
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.fs.shell.TestPathData,testUnqualifiedUriContents,1
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.fs.shell.TestPathData,testWithDirStringAndConf,1
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.TestClientBlockVerification,testIncompleteRead,2
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.TestDFSClientExcludedNodes,testExcludedNodes,1
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testInputStreamClosedTwice,1
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryAsExistingDirectory,1
hadoop,b93abdcd668a4faaa6ff833e2449e28800a60f9c,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,b99d1604371ea8fa4f2f91e88907ab09dc74c251,org.apache.hadoop.ha.TestZKFailoverController,testOneOfEverything,1
hadoop,b99d1604371ea8fa4f2f91e88907ab09dc74c251,org.apache.hadoop.mapreduce.v2.util.TestMRApps,testSetupDistributedCacheConflictsFiles,1
hadoop,b99d1604371ea8fa4f2f91e88907ab09dc74c251,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.TestFileCreationNamenodeRestart,testFileCreationNamenodeRestart,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.TestSmallBlock,testSmallBlock,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.TestSmallBlock,testSmallBlockSimulatedStorage,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,b9f6890db98a5dbbdb5af0127f91401b218e3a59,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted,1
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.hdfs.security.TestDelegationTokenForProxyUser,testDelegationTokenWithRealUser,1
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenInLastLocatedBlock,1
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,bccfd6a09faa4b4cec7bf6b483cbe6eb159c5d5a,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testAuthUrlConnectTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testAuthUrlReadTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testConnectTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testReadTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testRedirectConnectTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testRedirectReadTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testTwoStepWriteConnectTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts,testTwoStepWriteReadTimeout,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic,1
hadoop,be3edccf0acf55e710b0ec8ab8ce8418da74c615,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testImmediateReadOfNewFile,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorNormalTransfer,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorNormalTransferVerySmallWrite,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorTransferTo,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockCRCErrorTransferToVerySmallWrite,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockPacketBufferOverrun,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestFileConcurrentReader,testUnfinishedBlockRead,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestLease,testLease,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.hdfs.TestMissingBlocksAlert,testMissingBlocksAlert,1
hadoop,c70ee2488caa78dee45c3eae923487abbd442b7a,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.hdfs.server.datanode.TestBPOfferService,testBasicFunctionality,1
hadoop,c7cd620fa4dfac1322a41c50d3d0965dabc6be44,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries,1
