Project,sha,class_,method,Found
ninja,ce2f40c13817f407efed5632d1e926a2bbb2d7a5,controllers.ApplicationControllerTest,testThatHomepageWorks,2
ninja,cf52dd783fa5809a0b44723edd31bd0132191d1d,controllers.ApiControllerTest,testGetAndPostArticleViaXml,3
ninja,ddb4eda27cd22910d26a45d8737d4442659bdf60,controllers.ApplicationControllerTest,testThatHomepageWorks,2
ninja,e2654a57382d88e25ccd407c4ac4808bc76dc86b,controllers.ApiControllerTest,testGetAndPostArticleViaXml,2
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson,3
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApiControllerTest,testGetAndPostArticleViaJson,3
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApiControllerTest,testGetAndPostArticleViaXml,3
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApplicationControllerTest,testThatSetupInitializationCreatesTheTestUsers,1
ninja,eb0fa1a9c99a0e3014cdf0c6ea0572cf1a8f043e,controllers.ApplicationControllerTest,testThatHomepageWorks,2
ninja,f8ce33953c66562c0bf282dfbb133f13e7ea9aea,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson,3
ninja,f8ce33953c66562c0bf282dfbb133f13e7ea9aea,controllers.ApiControllerTest,testGetAndPostArticleViaJson,3
ninja,f8ce33953c66562c0bf282dfbb133f13e7ea9aea,controllers.ApiControllerTest,testGetAndPostArticleViaXml,3
ninja,f8f83d08053a76b8c8178b552925b632b62a7400,controllers.ApplicationControllerTest,testThatHomepageWorks,2
